Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
Rainbow_Bacon_Unicorns 0,   JARED'S_INTERNAL/ETERNAL_DARKNESS 0,   WATCH_YOUR_PROFANITY 0,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
FAZE-Kn1ghts0fTh3H01yGra1l 85,   Rainbow_Bacon_Unicorns 524,   WATCH_YOUR_PROFANITY 746.5,   JARED'S_INTERNAL/ETERNAL_DARKNESS 1090.5,   
Baguettte_Breakers 0,   
Baguettte_Breakers 0,   
Baguettte_Breakers 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 0,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 10,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 10,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 10,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 10,   YEETsquad 0,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 10,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 10,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 10,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 10,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 20,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 20,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 0,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
Baguettte_Breakers 30,   YEETsquad 10,   WEHEARTIST(QWERTYUIOP) 0,   Crunch 10,   
